Streamer,Date,Duration,Viewers
alanzoka,2019-09-21T18:05:46Z,7h15m16s,73254
alanzoka,2019-09-20T18:29:15Z,6h53m32s,55483
alanzoka,2019-09-20T18:22:53Z,6m1s,7626
alanzoka,2019-09-20T06:44:33Z,1h5m30s,10880
alanzoka,2019-09-19T18:09:37Z,7h37m48s,57865
alanzoka,2019-09-19T01:57:24Z,3h15m12s,88138
alanzoka,2019-09-18T18:12:43Z,7h35m0s,160132
alanzoka,2019-09-17T18:04:21Z,9h7m15s,57208
alanzoka,2019-09-13T18:20:22Z,7h44m28s,63825
alanzoka,2019-09-12T18:50:58Z,6h44m4s,50639
alanzoka,2019-09-11T18:11:04Z,7h58m32s,59332
alanzoka,2019-09-11T16:59:27Z,2h43m58s,9560
alanzoka,2019-09-11T16:58:06Z,3h34m26s,11253
alanzoka,2019-09-11T16:56:51Z,2h14m1s,8967
alanzoka,2019-09-11T16:55:41Z,2h22m49s,16813
alanzoka,2019-09-10T18:10:36Z,7h53m13s,42650
alanzoka,2019-09-09T18:02:54Z,7h11m52s,55840
alanzoka,2019-09-06T19:47:52Z,6h46m30s,74097
alanzoka,2019-09-05T18:14:31Z,5h4m56s,91863
alanzoka,2019-08-30T23:24:36Z,4h1m32s,81832
alanzoka,2019-08-30T17:32:18Z,5h5m18s,189861
alanzoka,2019-08-30T01:42:54Z,4h31m13s,34710
alanzoka,2019-08-29T20:07:51Z,4h59m27s,101737
alanzoka,2019-08-29T03:53:14Z,3h22m35s,8986
alanzoka,2019-08-29T03:52:11Z,4h8m45s,25213
alanzoka,2019-08-28T18:38:59Z,6h27m13s,56854
alanzoka,2019-08-28T18:06:13Z,31m16s,14677
alanzoka,2019-08-27T18:09:18Z,6h58m37s,64943
alanzoka,2019-08-23T18:08:27Z,6h57m48s,108665
alanzoka,2019-08-22T18:08:48Z,6h30m26s,82769
alanzoka,2019-08-22T07:05:11Z,1h47m5s,6499
alanzoka,2019-08-21T18:06:43Z,8h15m18s,76951
alanzoka,2019-08-20T17:53:51Z,1h58m54s,14611
alanzoka,2019-08-19T23:38:56Z,4m22s,70873
alanzoka,2019-08-19T23:31:35Z,3m0s,31997
alanzoka,2019-08-19T23:18:45Z,3m52s,26886
alanzoka,2019-08-19T22:55:46Z,2m5s,12780
alanzoka,2019-08-19T22:50:18Z,3m30s,15212
alanzoka,2019-08-19T22:37:59Z,3m21s,3057
alanzoka,2019-08-19T22:32:01Z,3m20s,4333
alanzoka,2019-08-19T17:33:55Z,8h14m24s,106682
alanzoka,2019-08-16T20:54:35Z,3h44m25s,57750
alanzoka,2019-08-16T18:12:09Z,2h41m0s,34895
alanzoka,2019-08-16T18:10:02Z,1m14s,6141
alanzoka,2019-08-16T17:12:33Z,1h35m43s,21137
alanzoka,2019-08-15T18:11:23Z,11h13m18s,77280
alanzoka,2019-08-14T23:08:06Z,6h29m57s,45617
alanzoka,2019-08-14T18:07:41Z,4h59m4s,45644
alanzoka,2019-08-13T23:35:11Z,44m17s,20984
alanzoka,2019-08-13T18:08:58Z,5h23m56s,44062
alanzoka,2019-08-12T22:38:59Z,3h13m0s,47096
alanzoka,2019-08-12T18:35:21Z,4h0m30s,36033
alanzoka,2019-08-09T18:07:18Z,6h53m44s,149602
alanzoka,2019-08-08T18:12:27Z,9h9m54s,83494
alanzoka,2019-08-08T02:17:50Z,7h3m47s,59482
alanzoka,2019-08-07T18:13:49Z,7h48m6s,75378
alanzoka,2019-08-07T01:35:38Z,2h20m49s,52000
alanzoka,2019-08-06T18:05:56Z,6h41m43s,101897
alanzoka,2019-08-05T18:01:40Z,11h17m54s,115326
alanzoka,2019-08-01T17:33:20Z,3h44m21s,69281
alanzoka,2019-07-27T23:05:28Z,5h50m16s,121536
alanzoka,2019-07-27T03:34:32Z,3h30m19s,33608
alanzoka,2019-07-26T20:06:21Z,5h37m12s,157831
alanzoka,2019-07-15T16:50:39Z,1h3m28s,70981
alanzoka,2019-07-15T16:29:26Z,16m8s,22810
alanzoka,2019-07-05T18:24:10Z,6h36m46s,171023
alanzoka,2019-07-04T18:29:25Z,6h46m56s,105039
alanzoka,2019-07-03T18:14:33Z,6h41m5s,94448
alanzoka,2019-07-02T18:11:56Z,6h32m34s,93132
alanzoka,2019-07-02T02:56:54Z,3h50m37s,89699
alanzoka,2019-07-01T18:37:59Z,6h50m23s,84986
alanzoka,2019-06-28T19:43:10Z,6h31m25s,128248
alanzoka,2019-06-27T18:13:02Z,7h33m25s,95669
alanzoka,2019-06-26T18:26:20Z,7h9m49s,70518
alanzoka,2019-06-25T18:09:28Z,7h47m8s,71136
alanzoka,2019-06-24T18:15:06Z,7h7m10s,104476
alanzoka,2019-06-21T18:14:31Z,7h5m27s,96435
alanzoka,2019-06-20T18:11:36Z,6h56m48s,119136
alanzoka,2019-06-19T20:45:27Z,5h28m18s,99240
alanzoka,2019-06-19T18:06:22Z,2h36m50s,54535
alanzoka,2019-06-11T23:07:02Z,19m22s,60318
alanzoka,2019-06-11T22:52:31Z,14m2s,29476
alanzoka,2019-06-07T18:18:27Z,6h55m32s,144252
alanzoka,2019-04-26T17:15:23Z,21s,105166
alanzoka,2019-06-06T18:16:43Z,4h50m11s,73617
alanzoka,2019-06-05T18:10:36Z,7h38m10s,129776
alanzoka,2019-06-04T18:11:04Z,58m34s,21471
alanzoka,2019-06-04T16:23:51Z,3h46m11s,15848
alanzoka,2019-06-04T16:21:13Z,4h0m27s,11315
alanzoka,2019-06-03T18:07:02Z,8h58m59s,89854
alanzoka,2019-05-30T18:22:23Z,6h47m16s,101486
alanzoka,2019-05-29T18:13:17Z,6h24m28s,96542
alanzoka,2019-05-29T17:55:23Z,4h15m22s,37800
alanzoka,2019-05-27T18:16:27Z,7h53m52s,141984
alanzoka,2019-05-24T18:16:54Z,7h48m56s,179581
alanzoka,2019-05-23T18:13:52Z,6h48m31s,138997
alanzoka,2019-05-22T18:24:05Z,6h33m10s,150185
alanzoka,2019-05-22T02:04:07Z,4h59m26s,28805
alanzoka,2019-05-21T18:10:50Z,7h42m47s,69512
alanzoka,2019-05-20T18:13:57Z,6h19m11s,109983
alanzoka,2019-05-17T19:19:42Z,8h35m46s,127586
alanzoka,2019-05-17T18:17:09Z,1h0m38s,31345
alanzoka,2019-05-16T17:59:16Z,1h35m12s,30144
alanzoka,2019-05-15T20:24:02Z,4h56m8s,80400
alanzoka,2019-05-15T18:12:18Z,2h9m47s,50471
alanzoka,2019-05-14T22:21:55Z,23m28s,19396
alanzoka,2019-05-14T20:13:20Z,2h7m7s,25842
alanzoka,2019-05-14T18:06:23Z,2h5m34s,41903
alanzoka,2019-05-14T03:16:11Z,7h1m56s,150434
alanzoka,2019-05-13T18:14:34Z,8h17m41s,132837
alanzoka,2019-05-11T04:57:11Z,34m52s,27370
alanzoka,2019-05-11T04:56:08Z,1h2m38s,17678
alanzoka,2019-05-11T04:54:50Z,1h50m59s,28682
alanzoka,2019-05-10T18:17:51Z,7h11m42s,159399
alanzoka,2019-05-10T00:49:07Z,2h48m44s,88325
alanzoka,2019-05-09T23:28:41Z,1h19m10s,43394
alanzoka,2019-05-09T21:53:55Z,1h33m32s,50338
alanzoka,2019-05-09T20:50:02Z,1h2m38s,30012
alanzoka,2019-05-09T18:17:02Z,2h30m44s,55953
alanzoka,2019-05-09T03:23:56Z,6h15m32s,57615
alanzoka,2019-05-08T18:12:18Z,6h54m24s,64005
alanzoka,2019-05-07T22:34:19Z,1h27m20s,55207
alanzoka,2019-05-07T22:16:26Z,22s,13918
alanzoka,2019-05-07T18:08:10Z,3h49m22s,89166
alanzoka,2019-05-06T18:15:31Z,6h34m8s,153857
alanzoka,2019-05-05T04:26:17Z,6h27m8s,73882
alanzoka,2019-05-04T20:24:10Z,6h57m32s,84807
alanzoka,2019-05-03T18:13:18Z,6h17m2s,174232
alanzoka,2019-05-03T16:44:56Z,5h39m53s,60226
alanzoka,2019-05-02T18:08:19Z,9h22m12s,138421
alanzoka,2019-05-01T15:45:27Z,4h38m30s,67769
alanzoka,2019-04-30T18:24:10Z,6h36m18s,269451
alanzoka,2019-04-29T18:16:11Z,7h32m52s,100682
alanzoka,2019-04-27T14:15:07Z,6h33m51s,127447
alanzoka,2019-04-26T18:27:59Z,7h8m34s,120193
alanzoka,2019-04-26T03:22:45Z,5h56m15s,194724
alanzoka,2019-04-25T18:21:36Z,8h1m2s,169395
alanzoka,2019-04-25T02:04:01Z,6m17s,15018
alanzoka,2019-04-24T20:15:22Z,6m2s,44624
alanzoka,2019-04-24T19:39:06Z,4m24s,15984
alanzoka,2019-04-24T19:33:10Z,3m36s,11874
alanzoka,2019-04-24T19:26:24Z,3m46s,8383
alanzoka,2019-04-24T19:11:18Z,3m25s,6768
alanzoka,2019-04-24T19:04:35Z,3m25s,2875
alanzoka,2019-04-24T18:53:48Z,4m6s,3044
alanzoka,2019-04-24T18:47:10Z,4m4s,4125
alanzoka,2019-04-24T18:13:45Z,7h29m52s,329514
alanzoka,2019-04-23T18:09:38Z,7h56m14s,76176
Cellbit,2020-10-15T04:53:32Z,17h6m5s,2175
Cellbit,2020-10-15T03:35:48Z,1h17m20s,74128
Cellbit,2020-10-14T20:59:49Z,6h33m0s,576011
Cellbit,2020-10-11T21:29:47Z,4h28m36s,324213
Cellbit,2020-10-10T20:12:32Z,5h34m37s,334405
Cellbit,2020-10-09T20:14:24Z,4h58m57s,286197
Cellbit,2020-10-08T20:05:45Z,5h46m14s,415474
Cellbit,2020-10-07T20:14:37Z,5h54m48s,414508
Cellbit,2020-10-07T19:13:33Z,2h14m18s,61494
Cellbit,2020-10-06T20:11:37Z,1h53m0s,20394
Cellbit,2020-10-05T19:48:06Z,3h4m46s,30289
Cellbit,2020-10-04T20:23:48Z,5h21m43s,511567
Cellbit,2020-10-04T20:00:26Z,3h0m0s,25815
Cellbit,2020-10-03T20:07:18Z,6h58m31s,708751
Cellbit,2020-10-02T20:45:06Z,1h48m28s,28952
Cellbit,2020-10-01T20:35:19Z,5h22m17s,449125
Cellbit,2020-10-01T20:17:13Z,17m30s,48653
Cellbit,2020-09-30T20:18:35Z,7h22m44s,814036
Cellbit,2020-09-30T20:12:26Z,5h38m45s,48584
Cellbit,2020-09-30T00:20:02Z,5h59m56s,34763
Cellbit,2020-09-28T18:50:22Z,6h17m21s,47443
Cellbit,2020-09-28T18:43:03Z,3h58m6s,16689
Cellbit,2020-09-27T20:28:08Z,7h14m48s,1112410
Cellbit,2020-09-27T20:11:14Z,3h25m54s,22950
Cellbit,2020-09-27T20:03:42Z,3h38m7s,17876
Cellbit,2020-09-27T19:58:32Z,1h4m33s,5181
Cellbit,2020-09-27T19:48:59Z,3h24m55s,17434
Cellbit,2020-09-27T19:41:31Z,3h40m46s,22034
Cellbit,2020-09-27T19:32:16Z,2h44m16s,21056
Cellbit,2020-09-27T19:24:08Z,2h57m23s,37645
Cellbit,2020-09-26T20:31:34Z,8h2m38s,539116
Cellbit,2020-09-25T20:28:04Z,7h41m24s,672351
Cellbit,2020-09-24T20:13:10Z,6h58m46s,963779
Cellbit,2020-09-23T20:12:49Z,5h11m35s,776212
Cellbit,2020-09-20T20:14:52Z,7h23m4s,1148184
Cellbit,2020-09-20T17:20:32Z,3h50m10s,7379
Cellbit,2020-09-20T17:09:17Z,3h4m34s,1587
Cellbit,2020-09-20T16:48:45Z,29m11s,748
Cellbit,2020-09-20T16:29:18Z,2h57m32s,1050
Cellbit,2020-09-19T20:17:01Z,8h27m46s,1183003
Cellbit,2020-09-18T20:17:15Z,6h18m36s,423426
Cellbit,2020-09-17T20:08:45Z,7h33m56s,2136040
Cellbit,2020-09-16T19:40:52Z,7h54m21s,1248366
Cellbit,2020-09-13T20:12:09Z,9h42m6s,824894
Cellbit,2020-09-12T20:08:54Z,5h42m20s,234943
Cellbit,2020-09-11T20:12:05Z,7h30m34s,250938
Cellbit,2020-09-10T20:03:46Z,8h3m34s,776619
Cellbit,2020-09-09T20:07:41Z,4h16m6s,202522
Cellbit,2020-09-06T20:09:31Z,6h39m28s,355487
Cellbit,2020-09-05T20:17:18Z,8h15m39s,395858
Cellbit,2020-09-04T22:04:21Z,4m35s,5282
Cellbit,2020-09-04T21:58:40Z,5m9s,1818
Cellbit,2020-09-04T21:49:24Z,4m24s,1602
Cellbit,2020-09-04T20:05:17Z,5h58m8s,579221
Cellbit,2020-09-03T20:09:26Z,7h49m22s,549644
Cellbit,2020-09-02T20:04:15Z,6h21m25s,263829
Cellbit,2020-08-30T20:08:53Z,8h3m28s,376141
Cellbit,2020-08-29T20:10:28Z,6h47m2s,278039
Cellbit,2020-08-28T20:16:48Z,6h5m56s,196778
Cellbit,2020-08-27T17:46:14Z,11h18m40s,657387
Cellbit,2020-08-26T20:14:19Z,5h37m26s,226798
Cellbit,2020-08-23T20:12:36Z,6h5m2s,267231
Cellbit,2020-08-22T20:12:31Z,5h59m54s,238072
Cellbit,2020-08-21T20:33:43Z,4h42m28s,155427
Cellbit,2020-08-20T20:10:25Z,10h19m41s,682844
Cellbit,2020-08-19T20:10:34Z,3h34m35s,139274
Cellbit,2020-08-16T20:30:03Z,5h40m20s,245407
Cellbit,2020-08-15T20:10:21Z,5h32m6s,259824
Cellbit,2020-08-14T20:38:52Z,5h16m58s,203226
Cellbit,2020-08-13T20:09:40Z,8h5m16s,522834
Cellbit,2020-08-12T20:27:05Z,5h53m20s,213574
Cellbit,2020-08-09T20:10:10Z,6h32m1s,307487
Cellbit,2020-08-08T20:59:17Z,5h28m18s,273637
Cellbit,2020-08-08T20:01:22Z,48m25s,49702
Cellbit,2020-08-07T20:25:53Z,5h11m10s,290869
Cellbit,2020-08-06T19:52:11Z,10h18m4s,595341
Cellbit,2020-08-05T20:19:25Z,5h50m16s,257728
Cellbit,2020-08-02T20:39:27Z,5h19m54s,210052
Cellbit,2020-08-01T21:03:59Z,2h9m40s,332401
Cellbit,2020-07-31T20:30:37Z,6h11m44s,296305
Cellbit,2020-07-30T20:02:25Z,4h51m52s,153287
Cellbit,2020-07-29T20:58:23Z,5h10m52s,149804
Cellbit,2020-07-26T20:28:02Z,3h59m58s,75142
Cellbit,2020-07-25T21:05:36Z,3h58m58s,41550
Cellbit,2020-07-25T16:45:41Z,4h18m54s,25411
Cellbit,2020-07-24T20:11:12Z,4m18s,15867
Cellbit,2020-07-23T20:13:26Z,6h2m28s,18698
Cellbit,2020-07-22T20:08:23Z,6h49m34s,15637
Cellbit,2020-07-19T20:41:06Z,5h5m0s,33839
Cellbit,2020-07-18T21:02:07Z,4h3m2s,38365
Cellbit,2020-07-17T20:13:23Z,4h37m14s,20298
Cellbit,2020-07-17T02:13:06Z,3h40m6s,45821
Cellbit,2020-07-16T20:14:20Z,5h55m17s,32201
Cellbit,2020-07-15T20:17:07Z,4h30m25s,8266
Cellbit,2020-07-12T20:23:09Z,4h42m30s,32682
Cellbit,2020-07-11T21:00:47Z,3h30m43s,35447
Cellbit,2020-07-10T20:13:35Z,2h37m49s,11702
Cellbit,2020-07-09T20:14:50Z,9h8m22s,55769
Cellbit,2020-07-08T20:19:28Z,5h8m9s,17667
Cellbit,2020-07-05T20:13:21Z,4h54m12s,34267
Cellbit,2020-07-04T21:01:38Z,3h47m59s,31777
Cellbit,2020-07-03T20:09:49Z,6h0m30s,22513
Cellbit,2020-07-02T20:13:03Z,6h31m32s,41621
Cellbit,2020-07-01T20:27:47Z,4h53m42s,24054
Cellbit,2020-06-28T20:08:38Z,4h26m25s,30147
Cellbit,2020-06-27T21:01:44Z,3h56m8s,30177
Cellbit,2020-06-26T20:20:16Z,5h0m53s,35904
Cellbit,2020-06-26T00:12:48Z,4h26m20s,37788
Cellbit,2020-06-25T20:33:43Z,3h36m37s,20847
Cellbit,2020-06-25T11:22:58Z,2m53s,19625
Cellbit,2020-06-25T00:42:44Z,2h25m32s,18021
Cellbit,2020-06-24T20:09:42Z,4h31m50s,28071
Cellbit,2020-06-21T20:31:46Z,9h30m23s,183780
Cellbit,2020-06-21T20:03:17Z,22m48s,18040
Cellbit,2020-06-20T21:46:17Z,3h29m22s,36352
Cellbit,2020-06-20T21:02:09Z,43m9s,13309
Cellbit,2020-06-19T20:00:08Z,8h31m58s,162540
Cellbit,2020-06-18T19:59:09Z,8h8m28s,214411
Cellbit,2020-06-17T20:02:43Z,6h58m29s,53781
Cellbit,2020-06-14T20:05:34Z,9h2m32s,39987
Cellbit,2020-06-13T21:01:11Z,4h1m6s,34911
Cellbit,2020-06-12T20:03:19Z,5h19m10s,17286
Cellbit,2020-06-11T19:49:40Z,6h36m28s,55468
Cellbit,2020-06-11T01:02:45Z,2h53m32s,27722
Cellbit,2020-06-10T20:07:36Z,4h49m26s,48734
Cellbit,2020-06-07T20:18:54Z,9h23m24s,32607
Cellbit,2020-06-06T21:01:27Z,4h10m41s,31472
Cellbit,2020-06-05T20:07:38Z,5h4m2s,15374
Cellbit,2020-06-04T20:16:41Z,6h19m0s,24082
Cellbit,2020-06-04T00:04:30Z,1h4m48s,10017
Cellbit,2020-06-03T20:12:57Z,3h46m25s,10994
Cellbit,2020-06-01T00:23:45Z,2h25m4s,21870
Cellbit,2020-05-31T20:38:54Z,3h39m44s,19910
Cellbit,2020-05-30T21:01:35Z,4h26m47s,28679
Cellbit,2020-05-30T00:50:24Z,54m42s,11960
Cellbit,2020-05-29T20:12:19Z,4h32m58s,13122
Cellbit,2020-05-28T20:04:57Z,7h20m54s,13952
Cellbit,2020-05-27T22:30:36Z,3h57m26s,15746
Cellbit,2020-05-27T20:11:20Z,2h17m49s,6654
Cellbit,2020-05-24T20:11:25Z,7h56m26s,41525
Cellbit,2020-05-23T21:00:43Z,4h26m37s,27238
Cellbit,2020-05-22T19:58:59Z,5h55m8s,28336
Cellbit,2020-05-21T20:24:12Z,5h58m6s,13837
Cellbit,2020-05-20T20:15:12Z,5h7m46s,15156
Cellbit,2020-05-17T20:03:57Z,6h7m0s,48746
Cellbit,2020-05-16T21:00:28Z,4h7m58s,27055
Cellbit,2020-05-15T20:06:44Z,5h25m0s,19937
Cellbit,2020-05-14T20:06:13Z,5h34m8s,10955
Cellbit,2020-05-13T20:04:23Z,7h49m9s,29501
Cellbit,2020-05-10T20:04:34Z,6h17m42s,28125
Cellbit,2020-05-09T21:01:18Z,4h51m9s,25928
Cellbit,2020-05-08T20:03:46Z,5h47m2s,19275
Cellbit,2020-05-07T20:31:07Z,5h40m46s,17155
Cellbit,2020-05-06T20:02:56Z,5h14m4s,12739
Cellbit,2020-05-03T20:25:28Z,6h52m11s,26969
Cellbit,2020-05-02T21:01:58Z,4h25m8s,31360
Cellbit,2020-05-01T20:12:07Z,5h26m17s,24572
Cellbit,2020-04-30T20:09:53Z,5h36m48s,20529
Cellbit,2020-04-29T20:05:31Z,8h40m55s,15577
Cellbit,2020-04-26T20:09:21Z,5h54m54s,30431
Cellbit,2020-04-25T21:01:18Z,4h21m37s,41333
Cellbit,2020-04-24T20:46:34Z,4h27m9s,16583
Cellbit,2020-04-23T20:02:55Z,5h55m44s,9627
Cellbit,2020-04-22T20:01:40Z,5h56m53s,10729
Cellbit,2020-04-19T20:02:55Z,5h29m36s,29181
Cellbit,2020-04-18T21:03:10Z,4h56m41s,45043
Cellbit,2020-04-17T20:03:13Z,5h28m10s,14522
Cellbit,2020-04-15T20:02:40Z,5h18m7s,13630
Cellbit,2020-04-12T20:16:25Z,7h19m1s,41425
Cellbit,2020-04-11T21:00:49Z,4h36m50s,180781
Cellbit,2020-04-10T20:06:35Z,4h40m2s,17394
Cellbit,2020-04-09T20:02:47Z,5h5m50s,13678
Cellbit,2020-04-08T20:02:22Z,5h6m28s,16174
Cellbit,2020-04-05T20:06:31Z,8h21m2s,29291
Cellbit,2020-04-04T20:04:47Z,8h28m54s,40183
Cellbit,2020-04-03T20:06:55Z,6h29m18s,29540
Cellbit,2020-04-02T18:40:13Z,4h23m52s,28540
Cellbit,2020-03-29T20:08:48Z,4h49m45s,13910
Cellbit,2020-03-28T20:06:33Z,5h53m30s,26380
Cellbit,2020-03-27T20:04:14Z,1h29m11s,16456
Cellbit,2020-03-26T20:08:04Z,5h4m58s,13731
Cellbit,2020-03-25T20:03:30Z,6h28m2s,14075
Cellbit,2020-03-22T20:16:15Z,7h46m24s,15575
Cellbit,2020-03-21T20:00:45Z,8h10m15s,23556
Cellbit,2020-03-20T20:03:36Z,10h7m21s,26252
Cellbit,2020-03-19T20:01:30Z,8h4m7s,17637
Cellbit,2020-03-18T20:12:37Z,8h16m45s,22474
Cellbit,2020-03-15T20:10:33Z,7h28m51s,24943
Cellbit,2020-03-14T20:33:46Z,6h43m24s,28539
Cellbit,2020-03-13T20:18:55Z,7h23m2s,22211
Cellbit,2020-03-12T20:06:24Z,9h49m32s,27046
Cellbit,2020-03-11T20:03:06Z,8h7m31s,34270
Cellbit,2020-03-08T20:11:40Z,6h54m5s,57541
Cellbit,2020-03-07T21:00:50Z,7h58m53s,266586
Cellbit,2020-03-06T20:00:55Z,5h27m0s,11424
Cellbit,2020-03-05T20:24:28Z,6h56m56s,18017
Cellbit,2020-03-04T20:07:05Z,7h20m52s,17759
Cellbit,2020-03-01T20:07:00Z,6h31m23s,32831
Cellbit,2020-02-29T21:02:55Z,6h29m36s,307344
Cellbit,2020-02-28T20:06:02Z,4h1m16s,16583
Cellbit,2020-02-27T20:14:45Z,5h14m48s,7961
Cellbit,2020-02-26T20:22:36Z,5h38m16s,7624
Cellbit,2020-02-23T20:08:24Z,1h26m3s,13520
Cellbit,2020-02-22T20:03:31Z,7h55m52s,24999
Cellbit,2020-02-21T20:09:48Z,6h55m20s,19954
Cellbit,2020-02-20T20:28:25Z,6h55m4s,31861
Cellbit,2020-02-19T20:06:32Z,3h58m18s,7573
Cellbit,2020-02-16T20:06:00Z,5h2m16s,17240
Cellbit,2020-02-15T20:07:25Z,7h33m4s,26785
Cellbit,2020-02-14T20:05:45Z,8h0m20s,36236
Cellbit,2020-02-13T20:21:08Z,4h24m49s,11276
Cellbit,2020-02-12T20:04:48Z,5h31m14s,29382
Cellbit,2020-02-09T21:04:02Z,6h20m46s,13955
Cellbit,2020-02-08T20:04:01Z,9h2m33s,29918
Cellbit,2020-02-07T20:09:25Z,9h50m53s,16768
Cellbit,2020-02-06T20:00:38Z,4h9m0s,10576
Cellbit,2020-02-05T20:05:19Z,7h7m30s,13281
Cellbit,2020-02-04T20:06:15Z,2h9m52s,11740
Cellbit,2020-02-02T18:46:16Z,6h19m38s,11396
Cellbit,2020-02-02T16:59:13Z,1h41m57s,6963
Cellbit,2020-02-02T01:00:09Z,15h58m11s,32430
Cellbit,2020-02-01T00:31:11Z,1h39m26s,7408
Cellbit,2020-01-31T23:56:50Z,31m13s,3353
Cellbit,2020-01-31T18:11:18Z,5h41m40s,16836
Cellbit,2020-01-30T20:53:02Z,5h51m24s,27216
Cellbit,2020-01-30T20:02:14Z,47m27s,7401
Cellbit,2020-01-29T20:08:32Z,5h40m0s,38853
Cellbit,2020-01-27T06:21:04Z,3h7m58s,50509
Cellbit,2020-01-27T06:08:06Z,3h40m8s,52823
Cellbit,2020-01-27T05:59:19Z,3h6m9s,96351
Cellbit,2020-01-27T00:57:54Z,1h0m57s,6881
Cellbit,2020-01-27T00:23:32Z,6h19m17s,22917
Cellbit,2020-01-27T00:23:32Z,18m28s,1824
Cellbit,2020-01-26T23:43:11Z,4h19m7s,36164
Cellbit,2020-01-26T20:25:52Z,9h20m19s,63190
Cellbit,2020-01-26T01:44:13Z,3h47m29s,21521
Cellbit,2020-01-25T20:09:00Z,5h33m3s,28832
Cellbit,2020-01-25T17:47:16Z,1h23m16s,6406
Cellbit,2020-01-24T21:00:54Z,8h37m59s,17421
Cellbit,2020-01-23T20:09:48Z,6h29m44s,24898
Cellbit,2020-01-22T11:10:43Z,7h20m32s,38466
Cellbit,2020-01-20T04:02:03Z,4h24m24s,9082
Cellbit,2020-01-20T03:50:33Z,6h31m44s,24144
Cellbit,2020-01-19T21:00:46Z,6h44m50s,18782
Cellbit,2020-01-18T20:10:05Z,9h22m26s,20035
Cellbit,2020-01-18T19:13:04Z,6h9m8s,57805
Cellbit,2020-01-17T20:12:41Z,9h35m10s,21684
Cellbit,2020-01-16T20:10:00Z,8h26m0s,7400
Cellbit,2020-01-16T02:48:39Z,53m50s,10526
Cellbit,2020-01-16T01:42:00Z,5h1m36s,42184
Cellbit,2020-01-16T00:26:31Z,8h41m42s,131186
Cellbit,2020-01-15T20:00:33Z,9h0m28s,16038
Cellbit,2020-01-15T17:03:54Z,8h4m0s,5640
Cellbit,2020-01-15T07:33:56Z,28m29s,1439
Cellbit,2020-01-15T07:14:01Z,5h50m42s,5133
Cellbit,2020-01-15T06:46:14Z,2h55m30s,3484
Cellbit,2020-01-15T06:25:08Z,3h54m13s,5867
Cellbit,2020-01-15T05:46:02Z,5h54m26s,8573
Cellbit,2020-01-15T04:57:58Z,6h45m40s,10092
Cellbit,2020-01-15T03:59:42Z,5h19m0s,18483
Cellbit,2020-01-12T20:02:16Z,6h59m8s,16363
Cellbit,2020-01-11T20:04:00Z,9h15m16s,33284
Cellbit,2020-01-10T20:00:57Z,9h44m30s,47100
Cellbit,2019-12-29T19:57:06Z,5h25m40s,37951
Cellbit,2019-12-29T01:26:02Z,5h1m30s,17420
Cellbit,2019-12-28T20:02:08Z,5h21m37s,30005
Cellbit,2019-12-27T20:10:40Z,8h17m32s,27014
Cellbit,2019-12-22T20:22:10Z,6h6m20s,32080
Cellbit,2019-12-21T20:07:42Z,9h33m36s,23722
Cellbit,2019-12-20T20:31:33Z,5h23m50s,17962
Cellbit,2019-12-20T01:07:55Z,6h57m52s,31467
Cellbit,2019-12-18T18:25:04Z,2h21m24s,15109
Cellbit,2019-12-15T20:30:40Z,5h51m29s,56295
Cellbit,2019-12-14T20:32:05Z,5h19m39s,63018
Cellbit,2019-12-14T20:16:45Z,15m3s,9828
Cellbit,2019-12-13T20:04:30Z,9h8m50s,39283
Cellbit,2019-12-12T21:48:04Z,6h57m8s,62819
Cellbit,2019-12-11T20:03:28Z,6h44m8s,16883
Cellbit,2019-12-08T19:39:59Z,6h28m41s,29873
Cellbit,2019-12-07T20:11:44Z,9h1m36s,18979
Cellbit,2019-12-06T20:04:17Z,7h29m1s,26991
Cellbit,2019-12-05T16:46:22Z,5h13m32s,22015
Cellbit,2019-12-04T20:02:16Z,2h24m32s,12519
Cellbit,2019-12-03T20:12:57Z,4h25m14s,9203
Cellbit,2019-12-01T20:11:53Z,2h46m24s,47481
Cellbit,2019-11-30T19:57:22Z,15h4m51s,59719
Cellbit,2019-11-29T19:57:43Z,10h7m50s,50243
Cellbit,2019-11-28T20:04:28Z,7h15m3s,13427
Cellbit,2019-11-27T20:00:48Z,5h33m46s,9976
Cellbit,2019-11-24T20:01:05Z,7h19m34s,35370
Cellbit,2019-11-23T20:09:45Z,8h40m25s,30595
Cellbit,2019-11-22T20:01:12Z,11h24m42s,29779
Cellbit,2019-11-21T20:02:53Z,8h38m10s,10971
Cellbit,2019-11-20T20:03:37Z,7h5m32s,12952
Cellbit,2019-11-17T01:00:26Z,24h5m58s,77894
Cellbit,2019-11-15T20:03:23Z,6h14m19s,41389
Cellbit,2019-11-15T02:25:53Z,10m10s,5212
Cellbit,2019-11-14T20:14:36Z,6h8m56s,32154
Cellbit,2019-11-13T20:06:03Z,6h40m14s,12014
Cellbit,2019-11-09T19:22:33Z,46m13s,8714
Cellbit,2019-11-07T20:00:12Z,4h43m8s,16233
Cellbit,2019-11-06T20:02:45Z,6h31m23s,14979
Cellbit,2019-11-03T20:02:50Z,6h29m22s,43433
Cellbit,2019-11-02T20:02:00Z,4h51m10s,118902
Cellbit,2019-11-01T20:01:56Z,6h8m41s,12220
Cellbit,2019-10-31T20:00:55Z,10h7m44s,38317
