Streamer,Date,Duration,Viewers
"alanzoka,""Jun 30, 2020, 18:26"",8.1 hrs,28.680"
"alanzoka,""Jun 29, 2020, 18:19"",8.9 hrs,26.126"
"alanzoka,""Jun 26, 2020, 18:15"",6.7 hrs,27.390"
"alanzoka,""Jun 25, 2020, 18:23"",6.0 hrs,29.705"
"alanzoka,""Jun 23, 2020, 18:18"",6.4 hrs,61.176"
"alanzoka,""Jun 22, 2020, 18:08"",6.3 hrs,46.022"
"alanzoka,""Jun 21, 2020, 18:33"",1.5 hrs,37.313"
"alanzoka,""Jun 20, 2020, 18:14"",2.2 hrs,31.981"
"alanzoka,""Jun 19, 2020, 18:14"",8.3 hrs,52.059"
"alanzoka,""Jun 18, 2020, 18:18"",8.3 hrs,76.997"
"alanzoka,""Jun 17, 2020, 18:26"",7.0 hrs,38.117"
"alanzoka,""Jun 16, 2020, 18:19"",7.4 hrs,40.432"
"alanzoka,""Jun 15, 2020, 18:28"",7.4 hrs,40.236"
"alanzoka,""Jun 12, 2020, 18:42"",4.4 hrs,21.691"
"alanzoka,""Jun 11, 2020, 18:24"",8.2 hrs,87.300"
"alanzoka,""Jun 10, 2020, 18:29"",6.8 hrs,27.636"
"alanzoka,""Jun 9, 2020, 18:31"",7.7 hrs,22.994"
"alanzoka,""Jun 8, 2020, 18:34"",6.7 hrs,31.683"
"alanzoka,""Jun 5, 2020, 18:12"",7.0 hrs,24.366"
"alanzoka,""Jun 4, 2020, 18:24"",7.3 hrs,34.200"
"alanzoka,""Jun 3, 2020, 19:28"",5.6 hrs,26.025"
"alanzoka,""Jun 2, 2020, 18:17"",7.1 hrs,26.347"
"alanzoka,""Jun 1, 2020, 18:27"",7.1 hrs,25.318"
"alanzoka,""May 29, 2020, 18:26"",7.1 hrs,27.603"
"alanzoka,""May 28, 2020, 18:25"",7.5 hrs,23.368"
"alanzoka,""May 27, 2020, 18:18"",7.3 hrs,31.757"
"alanzoka,""May 26, 2020, 18:30"",0.9 hrs,21.264"
"alanzoka,""May 25, 2020, 18:43"",5.7 hrs,29.516"
"alanzoka,""May 22, 2020, 18:32"",7.7 hrs,29.663"
"alanzoka,""May 21, 2020, 18:15"",6.5 hrs,31.321"
"alanzoka,""May 20, 2020, 18:23"",7.3 hrs,25.429"
"alanzoka,""May 19, 2020, 18:20"",6.1 hrs,25.375"
"alanzoka,""May 18, 2020, 18:21"",7.4 hrs,28.294"
"alanzoka,""May 15, 2020, 18:25"",6.5 hrs,22.037"
"alanzoka,""May 14, 2020, 17:44"",8.7 hrs,36.824"
"alanzoka,""May 12, 2020, 18:20"",8.6 hrs,25.374"
"alanzoka,""May 11, 2020, 18:22"",7.5 hrs,27.703"
"alanzoka,""May 8, 2020, 18:15"",7.7 hrs,34.712"
"alanzoka,""May 7, 2020, 18:23"",8.2 hrs,45.367"
"alanzoka,""May 6, 2020, 18:14"",9.8 hrs,62.151"
"alanzoka,""May 5, 2020, 17:27"",10.3 hrs,72.400"
"alanzoka,""May 4, 2020, 19:18"",7.8 hrs,30.564"
"alanzoka,""May 1, 2020, 18:15"",7.7 hrs,21.360"
"alanzoka,""Apr 30, 2020, 18:31"",7.7 hrs,22.246"
"alanzoka,""Apr 29, 2020, 18:21"",8.4 hrs,22.914"
"alanzoka,""Apr 28, 2020, 18:25"",7.7 hrs,25.825"
"alanzoka,""Apr 27, 2020, 18:15"",11.8 hrs,29.105"
"alanzoka,""Apr 24, 2020, 18:08"",11.3 hrs,27.761"
"alanzoka,""Apr 23, 2020, 18:26"",8.0 hrs,32.760"
"alanzoka,""Apr 22, 2020, 18:48"",6.4 hrs,29.745"
"alanzoka,""Apr 20, 2020, 18:13"",8.7 hrs,25.549"
"alanzoka,""Apr 17, 2020, 18:28"",6.1 hrs,22.108"
"alanzoka,""Apr 16, 2020, 18:21"",10.2 hrs,23.718"
"alanzoka,""Apr 15, 2020, 18:22"",7.7 hrs,23.388"
"alanzoka,""Apr 15, 2020, 00:48"",0.9 hrs,11.410"
"alanzoka,""Apr 14, 2020, 18:17"",5.6 hrs,22.230"
"alanzoka,""Apr 13, 2020, 18:14"",7.7 hrs,28.649"
"alanzoka,""Apr 10, 2020, 18:16"",9.5 hrs,23.140"
"alanzoka,""Apr 9, 2020, 18:07"",0.1 hrs,1.500"
"alanzoka,""Apr 8, 2020, 18:21"",8.2 hrs,26.344"
"alanzoka,""Apr 7, 2020, 18:16"",6.0 hrs,25.368"
"alanzoka,""Apr 6, 2020, 18:11"",7.9 hrs,26.789"
"alanzoka,""Apr 3, 2020, 18:25"",6.7 hrs,21.285"
"alanzoka,""Apr 2, 2020, 18:24"",7.3 hrs,35.010"
"alanzoka,""Apr 1, 2020, 18:09"",8.9 hrs,36.926"
"alanzoka,""Mar 31, 2020, 18:25"",7.0 hrs,25.563"
"alanzoka,""Mar 30, 2020, 18:22"",8.9 hrs,16.313"
"alanzoka,""Mar 27, 2020, 20:35"",6.8 hrs,23.247"
"alanzoka,""Mar 27, 2020, 18:20"",1.6 hrs,22.405"
"alanzoka,""Mar 26, 2020, 18:14"",10.0 hrs,19.547"
"alanzoka,""Mar 25, 2020, 18:13"",3.0 hrs,20.138"
"alanzoka,""Mar 24, 2020, 18:23"",7.7 hrs,21.924"
"alanzoka,""Mar 23, 2020, 18:30"",7.6 hrs,27.889"
"alanzoka,""Mar 21, 2020, 18:34"",7.8 hrs,23.447"
"alanzoka,""Mar 20, 2020, 18:27"",8.4 hrs,26.392"
"alanzoka,""Mar 19, 2020, 18:10"",8.1 hrs,27.169"
"alanzoka,""Mar 18, 2020, 18:17"",10.1 hrs,23.040"
"alanzoka,""Mar 17, 2020, 18:17"",8.3 hrs,19.809"
"alanzoka,""Mar 16, 2020, 18:10"",8.2 hrs,21.655"
"alanzoka,""Mar 13, 2020, 18:08"",8.8 hrs,18.226"
"alanzoka,""Mar 12, 2020, 18:07"",6.6 hrs,21.242"
"alanzoka,""Mar 11, 2020, 18:12"",11.0 hrs,17.960"
"alanzoka,""Mar 10, 2020, 18:04"",10.0 hrs,24.895"
"alanzoka,""Mar 9, 2020, 18:11"",9.4 hrs,15.505"
"alanzoka,""Mar 6, 2020, 18:03"",9.5 hrs,18.718"
"alanzoka,""Mar 5, 2020, 18:02"",8.9 hrs,21.459"
"alanzoka,""Mar 4, 2020, 18:04"",7.7 hrs,25.171"
"alanzoka,""Mar 3, 2020, 18:00"",9.9 hrs,15.533"
"alanzoka,""Mar 2, 2020, 18:00"",9.9 hrs,20.184"
"alanzoka,""Feb 28, 2020, 21:38"",8.1 hrs,23.633"
"alanzoka,""Feb 27, 2020, 20:38"",7.3 hrs,24.980"
"alanzoka,""Feb 18, 2020, 17:32"",3.0 hrs,18.005"
"alanzoka,""Feb 17, 2020, 18:17"",8.3 hrs,19.422"
"alanzoka,""Feb 14, 2020, 20:12"",8.4 hrs,18.632"
"alanzoka,""Feb 13, 2020, 18:19"",8.6 hrs,16.524"
"alanzoka,""Feb 12, 2020, 18:22"",8.9 hrs,17.909"
"alanzoka,""Feb 11, 2020, 18:12"",7.5 hrs,27.525"
"alanzoka,""Feb 10, 2020, 18:08"",4.8 hrs,16.454"
"alanzoka,""Feb 7, 2020, 18:26"",7.8 hrs,19.609"
"alanzoka,""Feb 6, 2020, 18:17"",7.3 hrs,18.507"
"alanzoka,""Feb 5, 2020, 18:38"",6.8 hrs,31.397"
"alanzoka,""Feb 4, 2020, 18:18"",5.9 hrs,23.362"
"alanzoka,""Feb 3, 2020, 18:13"",8.5 hrs,23.468"
"alanzoka,""Jan 31, 2020, 18:44"",2.0 hrs,12.739"
"alanzoka,""Jan 30, 2020, 18:23"",8.2 hrs,23.482"
